player1,player2,best_of,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,match_result,win_percentage
Digvijay Kadian,Siyavosh Mozayani,7,0.40659078259991566,0.45698161927569014,14,2,79,26,4,1,20,8,5,1,35,13,6,2,6,2,1.0,0.33333333333333337
Babar Masih,Yisong Peng,7,0.3558484820461031,0.4329070950345457,12,3,80,34,52,18,325,138,7,3,42,20,28,18,271,122,0.0,0.5714285714285714
Chhay Suon,Zhao Hanyang,7,0.53821882339539,0.5174928576663897,3,2,17,10,10,4,54,24,17,10,17,10,15,10,27,14,1.0,0.19999999999999996
Ma Hailong,Thor Chuan Leong,7,0.45362731252530075,0.47876278503372593,64,26,400,184,208,78,1318,591,60,26,400,184,74,37,375,185,1.0,0.33333333333333337
Pankaj Advani,Luo Zetao,7,0.8663684234920509,0.6942363401080305,109,63,769,417,18,10,92,50,6,2,6,2,27,19,74,48,0.0,0.8
Thanawat Thirapongpaiboon,Xu Yichen,7,0.794845010612041,0.6467993925579857,179,81,1242,596,3,2,16,9,16,11,16,11,16,9,16,9,1.0,0.4285714285714286
Siyavosh Mozayani,Narongdat Takantong,7,0.4590611389260607,0.48125878412146483,4,1,20,8,15,8,85,45,6,2,6,2,7,3,46,21,1.0,0.33333333333333337
Pankaj Advani,Babar Masih,7,0.9030680094960937,0.7241217707708187,109,63,769,417,12,3,80,34,6,2,6,2,7,3,42,20,1.0,0.19999999999999996
Thor Chuan Leong,Zhao Hanyang,7,0.8042377114883457,0.6524894621927445,208,78,1318,591,10,4,54,24,74,37,375,185,15,10,27,14,1.0,0.4285714285714286
Xu Yichen,Babar Masih,7,0.5054685677142574,0.5024999791668749,3,2,16,9,12,3,80,34,16,9,16,9,7,3,42,20,0.0,0.5714285714285714
Zhao Hanyang,Narongdat Takantong,7,0.4577018760615691,0.4806346917700681,10,4,54,24,15,8,85,45,15,10,27,14,7,3,46,21,0.0,0.8
William Hurley,Adam Williams,7,0.5259570402770715,0.5118727677562528,0,0,0,0,2,0,12,4,0,0,0,0,0,0,12,4,1.0,0.19999999999999996
Gary Widdecombe,Elliott Weston,7,0.5626145694127914,0.5287183569514398,2,0,11,3,10,1,46,12,0,0,11,3,0,0,0,0,1.0,0.19999999999999996
Labeeb Ahmed,Steven Wardropper,7,0.4387350506415306,0.47190462559161295,19,6,94,35,4,1,17,5,0,0,35,16,0,0,17,5,1.0,0.0
Jason Tart,Chi Chun Chan,7,0.4699521739841547,0.486253465097645,24,8,124,52,0,0,0,0,0,0,20,11,0,0,0,0,0.0,1.0
Ross Vallance,Lee Stephens,7,0.67536846283006,0.5823675407280795,36,17,187,90,27,7,151,59,0,0,0,0,0,0,22,10,1.0,0.33333333333333337
Adam Stacey,Joseph Casha,7,0.5164013295642876,0.5074994375506203,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.0,0.8
James Burrett,Oshay Scott,7,0.216795340372952,0.3600839032622659,56,11,279,83,0,0,0,0,0,0,27,10,0,0,0,0,1.0,0.19999999999999996
John Pritchett,Oliver Sykes,7,0.348251590113029,0.4292283881055083,18,6,96,41,18,8,115,56,0,0,0,0,0,0,110,55,0.0,0.6666666666666666
Luke Pinches,Ronan McGuirk,7,0.5013671846516985,0.5006249996744794,45,18,236,108,0,0,0,0,0,0,45,25,0,0,0,0,0.0,0.8
Steven Croker,Kaylan Patel,7,0.4958985144028911,0.4981250087890131,0,0,0,0,1,0,17,7,0,0,0,0,17,7,17,7,1.0,0.0
Imran Puri,Brian Ochoiski,7,0.10032169911231026,0.27888482197713693,74,10,361,83,66,26,340,152,0,0,19,7,0,0,38,18,1.0,0.0
Bradley Cowdroy,Aidan Murphy (II),7,0.48359867043571236,0.4925005624493797,21,7,100,41,5,0,24,7,0,0,38,14,0,0,10,2,1.0,0.19999999999999996
Jamie Gimblett,Nicolas Mortreux,7,0.5259570402770715,0.5118727677562528,0,0,0,0,5,1,30,12,0,0,0,0,0,0,30,12,1.0,0.19999999999999996
Luke Simmonds,Faizaan Mohammed,7,0.7480902113030796,0.62010643234309,180,93,1126,580,14,4,71,26,0,0,31,10,0,0,27,9,1.0,0.0
Alexander Widau,Alex Millington,7,0.4795017961453705,0.49062609847833927,0,0,0,0,33,14,187,92,0,0,0,0,0,0,37,18,1.0,0.4285714285714286
Rodion Judin,Ian Martin,7,0.3920645840647389,0.45016600268752205,40,17,237,98,81,39,449,213,0,0,43,17,0,0,80,30,1.0,0.33333333333333337
Mark Lloyd,Darren Burns,7,0.6428793213307702,0.5664790559676278,43,15,220,95,28,8,143,49,0,0,43,16,0,0,13,4,0.0,0.8
Victor Sarkis,Shaun Liu,7,0.30530209550926213,0.4079370718351808,29,2,156,32,6,3,26,12,0,0,138,28,0,0,26,12,1.0,0.33333333333333337
Tony Knowles,William Lemons,7,0.3686449928237927,0.4390545496752838,612,304,5014,2488,46,19,266,122,0,0,31,12,0,0,0,0,1.0,0.0
Dean Reynolds,Denys Khmelevskyi,7,0.3763991151094567,0.4427521454014445,440,215,3753,1849,3,0,19,7,0,0,16,0,0,0,0,0,1.0,0.0
Stephen Kershaw,Elias Martin-Beris,7,0.5123026114255715,0.5056247627073255,212,90,1475,698,5,1,22,6,0,0,40,20,0,0,22,6,0.0,0.5714285714285714
Aidan Gallagher,Filips Kalniņš,7,0.5436568604546559,0.5199893401555817,5,1,25,8,6,1,41,10,0,0,25,8,0,0,19,3,1.0,0.19999999999999996
Nathan Jones,Christian Richter,7,0.4945314322857424,0.497500020833125,8,3,49,22,0,0,0,0,0,0,26,13,0,0,0,0,0.0,0.6666666666666666
Saqib Nasir,Kuldesh Johal,7,0.45091379157772804,0.47751517520819986,132,62,718,364,280,151,1707,895,0,0,34,12,0,0,21,5,1.0,0.0
Ashley Hugill,Jeff Cundy,7,0.7349708541108757,0.6130141761393355,250,108,1516,721,548,289,3778,1956,0,0,279,131,0,0,39,20,0.0,0.6666666666666666
Brandon Nguyen,Matthew Glasby,7,0.4945314322857426,0.49750002083312506,0,0,0,0,87,39,462,213,0,0,0,0,0,0,45,22,1.0,0.19999999999999996
Jake Crofts,Ronnie Blake,7,0.5245927745980452,0.5112481019468548,7,1,41,13,15,4,77,28,0,0,27,11,0,0,10,2,0.0,0.5714285714285714
Westley Cooper,Craig Barber,7,0.5463726874746992,0.5212372149662741,3,0,18,6,77,32,482,220,0,0,0,0,0,0,0,0,0.0,1.0
Mohammad Ashraf,Joel Connolly Jnr,7,0.5531518743848329,0.5243557087682074,0,0,0,0,11,2,52,15,0,0,0,0,0,0,41,14,1.0,0.0
Ethan Llewellyn,Nigel Clarke,7,0.6053054839891848,0.5485961085831343,0,0,0,0,7,0,34,6,0,0,0,0,0,0,20,4,1.0,0.33333333333333337
Billy Joe Castle,Evan Munro,7,0.6875128007198821,0.5884351201276382,159,69,883,404,126,55,867,410,0,0,59,30,0,0,0,0,0.0,0.8
Gary Skipworth,Jay Bullen,7,0.5041014855971091,0.501874991210987,15,4,116,52,7,1,41,14,0,0,5,1,0,0,18,7,1.0,0.19999999999999996
Logan Hall,David Brown,7,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.19999999999999996
Velian Dimitrov,Oliver Brown,7,0.2540707698504292,0.3810721451998097,3,1,13,4,279,123,1529,723,0,0,13,4,0,0,229,98,1.0,0.19999999999999996
Danny Brindle,Heather Clare,7,0.5463726874746992,0.5212372149662741,38,9,209,73,12,0,48,0,0,0,41,19,0,0,8,0,0.0,1.0
Daniel Boyes,Riley Powell,7,0.5314106943491967,0.5143710406970602,1,0,1,0,16,6,69,25,0,0,1,0,7,3,69,25,0.0,0.6666666666666666
Jack Borwick,Umar Hayat Ali,7,0.4617811766046101,0.4825071423336102,13,4,59,22,0,0,0,0,0,0,59,22,0,0,0,0,0.0,1.0
Richard Binns,James Silverwood,7,0.5259570402770714,0.5118727677562528,8,2,38,13,105,33,553,223,0,0,0,0,0,0,35,14,0.0,0.8
Andy Neck,Callum Beresford,7,0.39864897080765693,0.45326184801538616,139,65,1034,493,29,14,144,67,0,0,9,1,0,0,18,8,1.0,0.19999999999999996
Dylan Smith,Scott Bell,7,0.465864760862579,0.4843800842769844,9,0,43,5,21,5,110,38,0,0,15,1,0,0,28,9,1.0,0.4285714285714286
Kian Dennett,Mateusz Baranowski,7,0.37380831662168235,0.44151888756183866,2,0,9,1,62,29,353,172,0,0,9,1,24,12,41,21,1.0,0.19999999999999996
Lewis Knowles,John Astley,7,0.2080274894524583,0.354915862427273,0,0,0,0,351,157,2189,1032,0,0,0,0,0,0,230,101,1.0,0.0
Dean Young,Jake Crofts,7,0.6838913574482577,0.5866175789173301,125,47,694,293,7,1,41,13,59,25,387,165,0,0,27,11,0.0,0.6666666666666666
Daniel Womersley,Marc Shaw,7,0.7029806026650167,0.5962826992967879,119,55,618,290,9,1,44,10,26,7,199,88,0,0,18,2,0.0,1.0
Matt Williams,Brian Ochoiski,7,0.4306492811221761,0.4681681105837757,53,23,290,131,66,26,340,152,0,0,32,15,0,0,38,18,0.0,0.6666666666666666
Patrick Whelan,William Forster,7,0.5382188233953898,0.5174928576663897,63,29,335,164,0,0,0,0,0,0,50,26,0,0,0,0,0.0,1.0
Alexander Ursenbacher,Faizaan Mohammed,7,0.888957756538089,0.7119759194127935,304,139,1866,903,14,4,71,26,73,41,431,222,0,0,27,9,0.0,0.6666666666666666
Lewis Ullah,Stephen Kershaw,7,0.5531518743848329,0.5243557087682073,36,15,198,89,212,90,1475,698,0,0,90,45,0,0,40,20,0.0,0.8
Gary Thomson,Jamie O'Neill,7,0.4482027100420394,0.4762678458734389,182,92,1277,648,396,195,2433,1225,0,0,39,19,0,0,151,69,0.0,0.8
Joshua Thomond,John Pritchett,7,0.5774056625100122,0.5355648379838539,88,35,487,224,18,6,96,41,46,18,201,89,0,0,0,0,0.0,1.0
Craig Steadman,Oliver Briffett-Payne,7,0.7938903058360224,0.6462280583309002,585,308,3755,1935,5,0,30,8,0,0,180,89,5,1,30,8,0.0,1.0
Juan Pedro Duran,Zack Richardson,7,0.2237695086334116,0.36412610857294614,6,0,28,5,84,43,463,254,0,0,12,4,0,0,81,45,1.0,0.0
Gary Filtness,Liam Pullen,7,0.41724321907824735,0.46194871561414086,50,27,310,159,68,30,411,188,0,0,26,15,44,17,341,154,1.0,0.33333333333333337
Lee Stephens,George Pragnell (II),7,0.3258572551479266,0.4182406231581637,27,7,151,59,25,14,155,81,0,0,22,10,0,0,64,32,1.0,0.0
Barry Pinches,Nicolas Mortreux,7,0.7349708541108757,0.6130141761393355,881,443,6509,3331,5,1,30,12,0,0,240,116,0,0,30,12,0.0,1.0
Andres Petrov,Westley Cooper,7,0.6039885915613215,0.5479769376367963,71,24,441,183,3,0,18,6,0,0,216,81,0,0,0,0,0.0,1.0
Jamie Wilson,Andrew Pagett,7,0.4092473522241252,0.45822263071636327,61,21,309,127,361,155,2312,1076,0,0,41,21,25,8,378,155,1.0,0.4285714285714286
Steven Crowley,Sean O'Sullivan,7,0.3495133530299833,0.42984097461816484,1,0,4,1,290,109,1810,800,0,0,0,0,0,0,235,99,1.0,0.33333333333333337
Denys Khmelevskyi,Phil O'Kane,7,0.3635067817280708,0.43659321373780635,3,0,19,7,124,57,647,314,0,0,0,0,0,0,56,29,1.0,0.4285714285714286
Rory McLeod,Alex Millington,7,0.6982609937083891,0.5938731029341426,718,374,5068,2574,33,14,187,92,0,0,148,67,0,0,37,18,1.0,0.4285714285714286
Shaun Liu,Hammad Miah,7,0.21581004447536767,0.35950804627666144,6,3,26,12,308,123,1991,902,0,0,26,12,83,43,402,184,1.0,0.19999999999999996
Danny Brindle,Sean McAllister,7,0.26725111949257796,0.38817263099826294,38,9,209,73,43,20,228,112,0,0,41,19,0,0,74,42,1.0,0.19999999999999996
Lee Shanker,Ian Martin,7,0.35204218100893325,0.4310667906304535,63,19,332,130,81,39,449,213,0,0,41,21,0,0,80,30,1.0,0.19999999999999996
Nigel Clarke,Sean Maddocks,7,0.4795017961453705,0.49062609847833927,7,0,34,6,70,19,341,122,0,0,20,4,0,0,39,19,1.0,0.0
Mark Lloyd,James Lee (II),7,0.5068355814796678,0.5031249593105316,43,15,220,95,0,0,0,0,0,0,43,16,0,0,0,0,0.0,1.0
Peter Lines,John Astley,7,0.4835986704357121,0.4925005624493796,922,477,6488,3318,351,157,2189,1032,0,0,176,90,0,0,230,101,0.0,0.5714285714285714
Vladislav Gradinari,William Lemons,7,0.48359867043571236,0.4925005624493797,18,10,77,40,46,19,266,122,0,0,77,40,0,0,0,0,1.0,0.0
Harvey Chandler,Andy Lavin,7,0.636493218271929,0.5634067862621936,99,37,563,250,38,21,264,142,0,0,64,35,0,0,27,14,1.0,0.0
Nathan Jones,Jenson Kendrick,7,0.34447706088090835,0.42739193613673987,8,3,49,22,79,28,487,205,0,0,26,13,0,0,246,100,1.0,0.33333333333333337
Arsenii Korolev,Keith Keldie,7,0.5490862084222718,0.5224848247918001,2,0,9,1,39,12,206,77,0,0,9,1,0,0,38,18,1.0,0.33333333333333337
Adam Abbas,Anton Kazakov,7,0.559914570730413,0.5274723043445937,3,1,18,7,58,10,344,113,0,0,18,7,30,11,268,90,1.0,0.0
Mark Joyce,Scott Bell,7,0.8767191428425912,0.702138068199835,647,330,4460,2238,21,5,110,38,0,0,338,168,0,0,28,9,0.0,1.0
Elliott Weston,Neal Jones,7,0.4079185042473743,0.457602059225649,10,1,46,12,166,74,1101,524,0,0,0,0,0,0,49,26,1.0,0.0
Richard Pipe,Hamim Hussain,7,0.25515512793785644,0.38166196066971714,47,11,332,117,49,19,223,98,0,0,21,5,0,0,49,26,1.0,0.0
Oshay Scott,Halim Hussain,7,0.5123026114255718,0.5056247627073255,0,0,0,0,18,8,97,44,0,0,0,0,0,0,55,30,1.0,0.33333333333333337
Ashley Hugill,Josh Mulholland,7,0.7957969165005263,0.647370307581549,250,108,1516,721,37,18,190,95,0,0,279,131,0,0,95,49,0.0,0.8
Andrew Higginson,Joel Connolly Jnr,7,0.8177973252726516,0.6609431415591629,902,514,6247,3368,11,2,52,15,66,32,422,204,0,0,41,14,0.0,0.6666666666666666
Richard Binns,Anthony Hamilton,7,0.18665168829972012,0.3418636849519818,8,2,38,13,1065,599,7808,4099,0,0,0,0,54,22,418,191,1.0,0.33333333333333337
Jack Harris,Brandon Hall,7,0.4958985144028911,0.4981250087890131,13,4,74,31,36,15,180,79,0,0,25,10,0,0,52,32,1.0,0.19999999999999996
Callum Beresford,Gerard Greene,7,0.33449278737206556,0.4225046348141882,29,14,144,67,840,428,6000,3062,0,0,18,8,0,0,117,57,1.0,0.4285714285714286
David Grace,Kaylan Patel,7,0.7900435532881105,0.643938555965633,501,230,3275,1582,1,0,17,7,50,23,413,188,17,7,17,7,0.0,0.8
Adam Stacey,Manuel Ederer,7,0.4986328153483015,0.4993750003255206,0,0,0,0,7,3,36,17,0,0,0,0,0,0,36,17,1.0,0.0
Michał Kotiuk,Umut Dikme,7,0.3933789028764624,0.4507848708986665,2,0,12,4,47,23,254,125,0,0,12,4,0,0,89,41,1.0,0.0
Peter Devlin,Adam Williams,7,0.6802510445614828,0.584797674717737,117,50,591,270,2,0,12,4,0,0,42,18,0,0,12,4,0.0,1.0
Paul Deaville,Daniel Young (II),7,0.6210041469292463,0.5560138905446199,41,18,215,97,2,0,9,1,34,10,181,83,0,0,9,1,0.0,1.0
Ryan Davies,Jay Bullen,7,0.691115079332653,0.5902502519301834,64,32,319,162,7,1,41,14,0,0,120,64,0,0,18,7,0.0,1.0
Jack Borwick,Alfie Davies,7,0.2935034213233493,0.4019131396677966,13,4,59,22,37,21,194,106,0,0,59,22,0,0,151,83,1.0,0.0
Daniel Walker,Joshua Cooper,7,0.2529889879024988,0.3804826803529153,16,0,70,6,77,30,411,183,0,0,17,1,33,12,136,60,1.0,0.0
Matthew Glasby,Alex Clenshaw,7,0.4319948632384636,0.4687906266262437,87,39,462,213,34,14,156,77,0,0,45,22,0,0,59,35,1.0,0.19999999999999996
Billy Joe Castle,Daan Leyssen Janssen,7,0.6248970337106214,0.5578645727207344,159,69,883,404,25,13,138,69,0,0,59,30,0,0,50,22,0.0,1.0
Ashley Carty,Luke Pinches,7,0.7587387600845145,0.6259778577666038,300,139,1762,858,45,18,236,108,45,16,377,180,0,0,45,25,0.0,1.0
Kuldesh Johal,Stuart Carrington,7,0.27964834205542655,0.39472346622515553,280,151,1707,895,534,281,3385,1757,0,0,21,5,59,30,428,217,1.0,0.0
David Brown,James Cahill,7,0.21581004447536767,0.35950804627666144,0,0,0,0,330,138,2059,961,0,0,0,0,0,0,286,137,1.0,0.19999999999999996
Edward Warr,Ian Burns,7,0.16347141544045152,0.3268427036298682,3,1,14,6,518,251,3283,1631,0,0,14,6,73,41,428,210,1.0,0.19999999999999996
Alfie Burden,Robert Read,7,0.7691223962231968,0.6318124177361016,830,429,5880,2977,22,9,123,56,61,30,442,217,0,0,0,0,0.0,0.6666666666666666
Oliver Brown,Kayden Brierley,7,0.6875128007198821,0.5884351201276382,279,123,1529,723,31,14,158,78,0,0,229,98,0,0,76,38,0.0,0.5714285714285714
Jack Bradford,Filips Kalniņš,7,0.5477297445502348,0.5218610539716015,73,25,400,169,6,1,41,10,0,0,53,23,0,0,19,3,0.0,0.8
Daniel Boyes,Hayden Staniland,7,0.4239345393092091,0.4650570548417855,1,0,1,0,29,13,148,74,0,0,1,0,0,0,48,29,0.0,0.8
Ronnie Sullivan,Simon Blackwell,7,0.27060273806888924,0.389955327595473,4,0,17,1,79,37,437,217,0,0,17,1,49,18,204,97,1.0,0.4285714285714286
Aidan Murphy (II),Connor Benzey,7,0.3855129272771354,0.44707401186709406,5,0,24,7,35,17,178,86,0,0,10,2,0,0,70,41,1.0,0.19999999999999996
Fergal Quinn (II),Mark Bell,7,0.6223032511876883,0.5566309599222534,42,20,224,112,11,4,58,24,19,9,119,61,0,0,13,5,1.0,0.19999999999999996
Jason Tart,Simon Bedford,7,0.23811807969339294,0.3722678361394811,24,8,124,52,468,272,3480,1878,0,0,20,11,0,0,66,41,1.0,0.19999999999999996
Mateusz Baranowski,Daegyu Lee,7,0.5068355814796678,0.5031249593105316,62,29,353,172,25,15,138,77,24,12,41,21,0,0,57,31,0.0,1.0
Daniel Womersley,Ian Martin,7,0.5382188233953898,0.5174928576663897,119,55,618,290,81,39,449,213,26,7,199,88,0,0,80,30,0.0,1.0
Matt Williams,Mark Bell,7,0.5027343522137269,0.5012499973958399,53,23,290,131,11,4,58,24,0,0,32,15,0,0,13,5,0.0,0.5714285714285714
Patrick Whelan,Mark Joyce,7,0.2257867908311888,0.3652845846208415,63,29,335,164,647,330,4460,2238,0,0,50,26,0,0,338,168,0.0,0.5714285714285714
Aaron Busuttil,Stuart Watson,7,0.6504866469700168,0.5701590253818354,35,19,187,93,68,18,375,145,0,0,56,30,0,0,44,22,1.0,0.33333333333333337
Alexander Ursenbacher,James Cahill,7,0.5960612197256479,0.5442588584178731,304,139,1866,903,330,138,2059,961,73,41,431,222,0,0,286,137,0.0,0.6666666666666666
Joshua Thomond,William Lemons,7,0.4781366606027012,0.4900013331200346,88,35,487,224,46,19,266,122,46,18,201,89,0,0,0,0,0.0,0.6666666666666666
Hammad Miah,Craig Steadman,7,0.5368580821797788,0.5168685956913848,308,123,1991,902,585,308,3755,1935,83,43,402,184,0,0,180,89,1.0,0.19999999999999996
Zack Richardson,Lewis Ullah,7,0.6935058085008956,0.5914589784327801,84,43,463,254,36,15,198,89,0,0,81,45,0,0,90,45,0.0,0.8
Liam Pullen,Simon Bedford,7,0.3738083166216822,0.4415188875618386,68,30,411,188,468,272,3480,1878,44,17,341,154,0,0,66,41,0.0,1.0
George Pragnell (II),Neal Jones,7,0.5774056625100122,0.5355648379838539,25,14,155,81,166,74,1101,524,0,0,64,32,0,0,49,26,0.0,0.8
Anton Kazakov,Andres Petrov,7,0.3533092199647455,0.4316800165217519,58,10,344,113,71,24,441,183,30,11,268,90,0,0,216,81,1.0,0.19999999999999996
Phil O'Kane,Steven Wardropper,7,0.622303251187688,0.5566309599222533,124,57,647,314,4,1,17,5,0,0,56,29,0,0,17,5,0.0,0.6666666666666666
Alfie Burden,Alex Millington,7,0.7670671244589203,0.6306485256510745,830,429,5880,2977,33,14,187,92,61,30,442,217,0,0,37,18,1.0,0.33333333333333337
Sean Maddocks,Mark Lloyd,7,0.4079185042473743,0.457602059225649,70,19,341,122,43,15,220,95,0,0,39,19,0,0,43,16,1.0,0.33333333333333337
Andy Lavin,Peter Lines,7,0.2606153234773788,0.38461624360881785,38,21,264,142,922,477,6488,3318,0,0,27,14,0,0,176,90,1.0,0.4285714285714286
Halim Hussain,Andrew Pagett,7,0.3457334311872113,0.4280038670684813,18,8,97,44,361,155,2312,1076,0,0,55,30,25,8,378,155,0.0,0.8
Hamim Hussain,Ashley Hugill,7,0.1760934010930485,0.3351462695940264,49,19,223,98,250,108,1516,721,0,0,49,26,0,0,279,131,1.0,0.0
Anthony Hamilton,Gary Thomson,7,0.6790334655716898,0.5841905229354074,1065,599,7808,4099,182,92,1277,648,54,22,418,191,0,0,39,19,0.0,0.6666666666666666
