player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage
Judd Trump,Xiao Guodong,5,1656,1538,0.6353369950989738,0.5732197726798348,1496,1078,10380,6282,792,462,5012,2756,37,24,1356,853,50,31,876,483,3,2,0.0,0.6
Judd Trump,Mark Selby,5,1656,1478,0.6987569478302973,0.6094497836283252,1496,1078,10380,6282,1599,1090,11394,6625,37,24,1356,853,32,16,1081,607,3,2,0.0,0.6
Judd Trump,Si Jiahui,5,1656,1437,0.7387601225796558,0.633555377636775,1496,1078,10380,6282,215,122,1447,777,37,24,1356,853,19,9,833,461,3,1,0.0,0.75
Matthew Selt,Si Jiahui,5,1374,1437,0.42662690070144405,0.4607061941016405,899,488,5799,3020,215,122,1447,777,16,6,803,418,19,9,833,461,3,1,0.0,0.75
Matthew Selt,Mark Selby,5,1374,1478,0.38015038745960283,0.4353637081969708,899,488,5799,3020,1599,1090,11394,6625,16,6,803,418,32,16,1081,607,3,2,0.0,0.6
Mark Selby,Xiao Guodong,5,1478,1538,0.4300807939975804,0.46257015465625045,1599,1090,11394,6625,792,462,5012,2756,32,16,1081,607,50,31,876,483,3,2,0.0,0.6
Mark Selby,Si Jiahui,5,1478,1437,0.5479210075858741,0.5256025883246178,1599,1090,11394,6625,215,122,1447,777,32,16,1081,607,19,9,833,461,3,2,0.0,0.6
Mark Selby,Kyren Wilson,5,1478,1614,0.34510112163681234,0.4158094770645927,1599,1090,11394,6625,1092,701,7000,3967,32,16,1081,607,82,50,1211,713,3,1,0.0,0.75
Mark Selby,Hossein Vafaei,5,1478,1396,0.5950946751482796,0.551071269307342,1599,1090,11394,6625,352,212,2439,1299,32,16,1081,607,25,13,690,389,3,0,0.0,1.0
Si Jiahui,Xiao Guodong,5,1437,1538,0.38349750758420054,0.43720825986135486,215,122,1447,777,792,462,5012,2756,19,9,833,461,50,31,876,483,3,2,0.0,0.6
Xiao Guodong,Matthew Selt,5,1538,1374,0.6844381447775079,0.6010878788483698,792,462,5012,2756,899,488,5799,3020,50,31,876,483,16,6,803,418,3,0,0.0,1.0
Xiao Guodong,Kyren Wilson,5,1538,1614,0.4117340918258475,0.45264238185691075,792,462,5012,2756,1092,701,7000,3967,50,31,876,483,82,50,1211,713,3,0,0.0,1.0
Kyren Wilson,Judd Trump,5,1614,1656,0.45091653617011773,0.4737740906279313,1092,701,7000,3967,1496,1078,10380,6282,82,50,1211,713,37,24,1356,853,3,0,0.0,1.0
Mark Selby,Hossein Vafaei,5,1478,1396,0.5950946751482796,0.551071269307342,1599,1090,11394,6625,352,212,2439,1299,32,16,1081,607,25,13,690,389,3,1,0.0,0.75
Mark Selby,Kyren Wilson,5,1478,1614,0.34510112163681234,0.4158094770645927,1599,1090,11394,6625,1092,701,7000,3967,32,16,1081,607,82,50,1211,713,3,0,0.0,1.0
Kyren Wilson,Zhang Anda,11,1599,1399,0.8006450896034027,0.6224593312018546,1108,712,7063,4002,508,265,3553,1815,145,85,1274,748,31,15,790,432,6,4,0.0,0.6
Judd Trump,Barry Hawkins,11,1649,1554,0.6563156776858904,0.559097471902393,1519,1096,10475,6340,1382,867,9542,5349,132,82,1451,911,91,54,897,515,6,1,0.0,0.8571428571428571
Mark Selby,Ali Carter,11,1567,1432,0.7160705162153687,0.5835831155172753,1622,1108,11488,6686,1371,842,9219,5083,126,77,1175,668,110,55,1030,565,6,1,0.0,0.8571428571428571
Neil Robertson,John Higgins,11,1516,1563,0.42102630671025626,0.47065874995421436,1317,874,9600,5529,1916,1351,14824,8738,53,26,802,445,80,49,1143,671,6,5,0.0,0.5454545454545454
Shaun Murphy,Gary Wilson,11,1518,1366,0.7398043841577568,0.5938731029341427,1399,918,10081,5727,763,435,4904,2626,50,35,849,488,50,23,843,435,6,3,0.0,0.6666666666666666
Ding Junhui,Mark Williams,11,1541,1544,0.49492445915603683,0.498125008789013,1024,681,7876,4488,1823,1195,13315,7643,28,17,790,437,14,4,821,474,6,5,0.0,0.5454545454545454
Luca Brecel,Chris Wakelin,11,1421,1449,0.4527427474759105,0.48250714233361025,666,387,4466,2409,476,258,3014,1563,22,12,669,352,84,38,929,507,6,3,0.0,0.6666666666666666
Mark Allen,Si Jiahui,11,1540,1446,0.6547593621837766,0.5584811124381613,1116,743,7909,4498,229,130,1508,808,32,18,971,548,80,40,894,492,6,2,0.0,0.75
Kyren Wilson,Luca Brecel,11,1599,1421,0.7739370957025349,0.6094497836283252,1108,712,7063,4002,666,387,4466,2409,145,85,1274,748,22,12,669,352,6,4,0.0,0.6
Judd Trump,Ding Junhui,11,1649,1541,0.6762884110738897,0.5670929049654543,1519,1096,10475,6340,1024,681,7876,4488,132,82,1451,911,28,17,790,437,6,3,0.0,0.6666666666666666
Shaun Murphy,Neil Robertson,11,1518,1516,0.5033837467656391,0.5012499973958399,1399,918,10081,5727,1317,874,9600,5529,50,35,849,488,53,26,802,445,6,2,0.0,0.75
Mark Allen,Mark Selby,11,1540,1567,0.45442269021387827,0.48313140430861523,1116,743,7909,4498,1622,1108,11488,6686,32,18,971,548,126,77,1175,668,6,2,0.0,0.75
Kyren Wilson,Judd Trump,11,1599,1649,0.41606129493296945,0.46879062662624377,1108,712,7063,4002,1519,1096,10475,6340,145,85,1274,748,132,82,1451,911,6,3,0.0,0.6666666666666666
Shaun Murphy,Mark Allen,11,1518,1540,0.4628345373072449,0.486253465097645,1399,918,10081,5727,1116,743,7909,4498,50,35,849,488,32,18,971,548,6,3,0.0,0.6666666666666666
Shaun Murphy,Kyren Wilson,19,1518,1599,0.3275079304733417,0.4495472886604723,1399,918,10081,5727,1108,712,7063,4002,50,35,849,488,145,85,1274,748,10,7,0.0,0.5882352941176471
Artemijs Zizins,Farakh Ajaib,7,1175,1159,0.5218633393972989,0.5099986668799655,30,16,179,92,167,71,920,421,34,16,179,92,23,10,203,97,4,0,0.0,1.0
Wang Yuchen,Zak Surety,7,1239,1349,0.35330921996474546,0.4316800165217519,115,45,736,323,276,129,1608,780,25,11,226,117,63,38,453,229,4,2,0.0,0.6666666666666666
Jimmy White,Joshua Thomond,7,1132,1045,0.6170981549456108,0.5541616527636486,1589,849,13167,6787,86,35,466,217,13,3,337,133,25,11,180,82,4,0,0.0,1.0
Allan Taylor,Haris Tahir,7,1222,1091,0.6729150209582897,0.5811509642893937,466,214,2735,1310,29,14,184,86,28,13,387,187,16,6,159,74,4,3,0.0,0.5714285714285714
Ishpreet Singh Chadha,Siripaporn Nuanthakhamjan,7,1238,826,0.9167335033475016,0.7369158958334202,63,34,380,196,29,0,164,29,25,11,380,196,12,2,164,29,4,0,0.0,1.0
Amir Sarkhosh,Cheung Ka Wai,7,1119,1214,0.37251518031789344,0.440902528097607,49,21,317,155,44,24,263,146,21,8,175,82,29,14,209,112,4,3,0.0,0.5714285714285714
Bulcsú Révész,Anton Kazakov,7,1159,932,0.7802322205466414,0.6381861133090055,36,16,237,114,56,10,319,102,24,12,237,114,5,0,243,79,4,2,0.0,0.6666666666666666
Liam Pullen,Kreishh Gurbaxani,7,1113,1027,0.6157933128709394,0.5535439031511183,65,29,384,178,38,14,203,88,17,7,314,144,14,4,161,71,4,3,0.0,0.5714285714285714
Haydon Pinhey,Xing Zihao,7,1162,1175,0.48223281808358937,0.4918757150937391,126,56,671,314,47,19,294,133,17,5,315,151,16,5,294,133,4,3,0.0,0.5714285714285714
Andrew Pagett,Mink Nutcharut,7,1142,912,0.783204659627048,0.6399160967377341,358,154,2287,1068,55,5,312,89,0,0,353,147,13,3,245,70,4,3,0.0,0.5714285714285714
Florian Nüßle,Jiang Jun,7,1232,1258,0.4645031181885513,0.48375571893792757,86,42,443,231,51,22,354,171,0,0,157,93,26,13,354,171,4,3,0.0,0.5714285714285714
Ross Muir,Manasawin Phetmalaikul,7,1223,991,0.7851724867885262,0.6410674063348171,305,121,1939,891,69,20,396,154,28,14,377,174,18,6,229,85,4,2,0.0,0.6666666666666666
Stan Moody,Chris Totten,7,1334,1173,0.7088291167182063,0.5992881635083561,80,36,493,244,113,41,659,273,37,22,418,208,14,8,227,117,4,0,0.0,1.0
Ben Mertens,Simon Blackwell,7,1224,1139,0.6144870727228646,0.5529259881329059,116,52,704,349,76,36,401,202,17,7,429,215,13,3,168,82,4,2,0.0,0.6666666666666666
Mitchell Mann,Dean Young,7,1131,1125,0.5082025098106111,0.5037499296890819,392,175,2366,1109,122,46,656,277,13,3,203,91,21,9,349,149,4,3,0.0,0.5714285714285714
Oliver Lines,Ahmed Aly Elsayed,7,1313,840,0.9427842463351405,0.7653970126407402,397,191,2393,1170,30,0,154,26,16,6,455,225,11,1,154,26,4,0,0.0,1.0
Michael Holt,Hatem Yassen,7,1338,901,0.9283792405009167,0.7488521955201534,1033,582,7179,3788,21,1,120,22,29,15,318,167,13,3,33,12,4,0,0.0,1.0
Andrew Higginson,Daniel Womersley,7,1246,1097,0.6946979044907379,0.5920629281648192,897,511,6198,3343,117,55,599,285,17,7,373,179,7,2,180,83,4,0,0.0,1.0
Louis Heathcote,Robbie Mcguigan,7,1308,1024,0.8323923521776074,0.6704011598088686,222,104,1295,636,80,27,386,159,28,14,477,246,10,0,160,62,4,1,0.0,0.8
Ma Hailong,Oliver Briffett-Payne,7,1217,967,0.8023816778034777,0.6513548646660542,57,22,355,163,4,0,25,7,15,5,355,163,0,0,25,7,4,1,0.0,0.8
Liam Graham,Iulian Boiko,7,1033,1179,0.30888492066734696,0.40974974806981657,71,26,371,147,120,45,678,295,29,11,250,91,21,9,348,179,4,3,0.0,0.5714285714285714
Marco Fu,Jonas Luz,7,1334,957,0.8979493413023324,0.7196043690484492,984,573,7335,3968,8,1,41,9,15,5,347,173,12,2,41,9,4,0,0.0,1.0
Reanne Evans,Julien Leclercq,7,879,1203,0.13649619723453005,0.3078904956982118,225,62,1262,470,88,38,502,232,19,6,228,65,21,9,371,174,4,1,0.0,0.8
Dylan Emery,Duane Jones,7,1241,1257,0.4781366606027012,0.4900013331200346,144,65,822,399,344,155,2055,998,29,13,423,203,33,16,353,171,4,2,0.0,0.6666666666666666
Liam Davies,Antoni Kowalski,7,1112,1204,0.37639911510945645,0.44275214540144436,62,29,361,167,66,36,363,185,21,9,238,109,40,22,239,125,4,1,0.0,0.8
Thor Chuan Leong,Riley Powell,7,1261,969,0.8389762354745806,0.6748052725823135,202,75,1270,567,15,6,62,22,26,13,327,161,0,0,62,22,4,3,0.0,0.5714285714285714
Gong Chenzhi,Ken Doherty,7,1164,1168,0.4945314322857424,0.49750002083312506,42,21,280,140,1293,745,10168,5461,22,9,280,140,30,12,300,120,4,0,0.0,1.0
Ian Burns,Mostafa Dorgham,7,1250,1047,0.7555717519931018,0.6242202334972642,513,248,3228,1598,34,7,228,79,18,8,373,177,16,6,218,79,4,0,0.0,1.0
Alfie Burden,Paul Deaville,7,1252,1069,0.7338611162888773,0.6124209393479161,827,428,5856,2967,39,18,195,91,37,20,418,207,14,4,161,77,4,0,0.0,1.0
Fan Zhengyi,Andrew Pagett,7,1376,1142,0.7871292414209698,0.6422170929574377,208,93,1318,615,358,154,2287,1068,24,11,594,317,0,0,353,147,4,2,0.0,0.6666666666666666
Wang Yuchen,Martin O'Donnell,7,1239,1282,0.44143655006080335,0.4731508513108857,115,45,736,323,534,272,3292,1662,25,11,226,117,22,8,470,239,4,0,0.0,1.0
Robbie Williams,Liam Pullen,7,1323,1113,0.7629243149475251,0.6283161882953663,578,309,3699,1896,65,29,384,178,24,10,522,275,17,7,314,144,4,1,0.0,0.8
Ricky Walden,Artemijs Zizins,7,1417,1175,0.794845010612041,0.6467993925579857,1193,707,8009,4383,30,16,179,92,59,40,745,388,34,16,179,92,4,2,0.0,0.6666666666666666
Matthew Stevens,Hammad Miah,7,1311,1239,0.5973854695265872,0.5448788923735801,1150,661,8661,4687,304,121,1946,880,22,10,466,238,38,21,357,162,4,1,0.0,0.8
Ishpreet Singh Chadha,Ashley Carty,7,1238,1230,0.510936041856229,0.5049998333399998,63,34,380,196,297,138,1731,846,25,11,380,196,14,4,346,168,4,0,0.0,1.0
Yuan Sijun,Amir Sarkhosh,7,1422,1119,0.847732715071801,0.6808107108156386,295,156,1891,984,49,21,317,155,53,31,536,300,21,8,175,82,4,0,0.0,1.0
Xu Si,Bulcsú Révész,7,1342,1159,0.7338611162888773,0.6124209393479161,227,102,1473,689,36,16,237,114,46,26,527,268,24,12,237,114,4,2,0.0,0.6666666666666666
Jimmy Robertson,Allan Taylor,7,1324,1222,0.6364932182719292,0.5634067862621936,777,424,5050,2627,466,214,2735,1310,81,39,643,332,28,13,387,187,4,3,0.0,0.5714285714285714
Haydon Pinhey,Tian Pengfei,7,1162,1280,0.34322251370053336,0.42678022732016513,126,56,671,314,580,316,3800,1997,17,5,315,151,21,10,413,203,4,3,0.0,0.5714285714285714
Joe O'Connor,Reanne Evans,7,1463,879,0.9728473750084242,0.8115326747861805,355,178,2180,1106,225,62,1262,470,186,103,789,423,19,6,228,65,4,0,0.0,1.0
Florian Nüßle,Liu Hongyu,7,1232,1327,0.37251518031789344,0.440902528097607,86,42,443,231,66,34,415,222,0,0,157,93,43,24,372,197,4,3,0.0,0.5714285714285714
Ross Muir,David Lilley,7,1223,1294,0.4039387802743521,0.4557411415821268,305,121,1939,891,282,142,1682,844,28,14,377,174,43,21,470,227,4,3,0.0,0.5714285714285714
Stan Moody,Anthony Hamilton,7,1334,1229,0.6403298636636867,0.5652507475670999,80,36,493,244,1062,598,7770,4083,37,22,418,208,16,6,380,175,4,3,0.0,0.5714285714285714
Ben Mertens,Thepchaiya Un-Nooh,7,1224,1416,0.25624205547776585,0.382252125230751,116,52,704,349,587,342,4035,2154,17,7,429,215,31,15,541,300,4,2,0.0,0.6666666666666666
Sanderson Lam,Alfie Burden,7,1168,1252,0.3868205508364956,0.4476920904256748,289,114,1760,771,827,428,5856,2967,15,5,441,206,37,20,418,207,4,2,0.0,0.6666666666666666
Jamie Jones,Ian Burns,7,1261,1250,0.5150352723345792,0.5068745667645342,691,404,4509,2416,513,248,3228,1598,20,7,489,230,18,8,373,177,4,1,0.0,0.8
Michael Holt,Daniel Wells,7,1338,1345,0.4904306643721704,0.4956251116502266,1033,582,7179,3788,544,273,3583,1797,29,15,318,167,48,25,505,269,4,1,0.0,0.8
Andrew Higginson,He Guoqiang,7,1246,1338,0.37639911510945645,0.44275214540144436,897,511,6198,3343,87,49,553,287,17,7,373,179,22,13,470,255,4,3,0.0,0.5714285714285714
Ma Hailong,Joe Perry,7,1217,1286,0.4065907825999159,0.4569816192756902,57,22,355,163,1402,810,9615,5184,15,5,355,163,21,11,499,247,4,2,0.0,0.6666666666666666
Marco Fu,David Grace,7,1334,1247,0.6170981549456108,0.5541616527636486,984,573,7335,3968,499,230,3252,1573,15,5,347,173,27,14,390,179,4,0,0.0,1.0
Dylan Emery,Peifan Lei,7,1241,1355,0.34825159011302903,0.4292283881055083,144,65,822,399,143,72,877,431,29,13,423,203,23,9,339,177,4,3,0.0,0.5714285714285714
Graeme Dott,Oliver Lines,7,1325,1313,0.5164013295642876,0.5074994375506203,1201,699,8589,4616,397,191,2393,1170,27,16,437,225,16,6,455,225,4,3,0.0,0.5714285714285714
Scott Donaldson,Jimmy White,7,1326,1132,0.7459292301495708,0.6189278548001903,508,268,3258,1658,1589,849,13167,6787,19,9,447,229,13,3,337,133,4,3,0.0,0.5714285714285714
Mark Davis,Liam Graham,7,1366,1033,0.8698871121691505,0.6968832820410791,1334,791,9155,4975,71,26,371,147,29,14,481,257,29,11,250,91,4,2,0.0,0.6666666666666666
Liam Davies,Anthony McGill,7,1112,1400,0.16429297846297009,0.32739298293223956,62,29,361,167,777,462,5151,2797,21,9,238,109,47,29,521,278,4,3,0.0,0.5714285714285714
Dominic Dale,Mitchell Mann,7,1267,1131,0.6790334655716898,0.5841905229354074,1127,625,7797,4095,392,175,2366,1109,17,9,436,222,13,3,203,91,4,3,0.0,0.5714285714285714
Joshua Cooper,Ben Woollaston,7,1003,1417,0.08228228347925158,0.26211589880836517,74,29,385,173,855,482,5405,2872,7,2,110,50,41,27,515,274,4,2,0.0,0.6666666666666666
Jamie Clarke,Louis Heathcote,7,1238,1308,0.40526420278841835,0.4563613127629212,351,173,2111,1043,222,104,1295,636,15,5,410,192,28,14,477,246,4,2,0.0,0.6666666666666666
Thor Chuan Leong,Aaron Hill,7,1261,1341,0.3920645840647391,0.45016600268752216,202,75,1270,567,147,70,868,422,26,13,327,161,57,34,472,243,4,2,0.0,0.6666666666666666
Stuart Carrington,Long Zehuang,7,1263,1314,0.43064928112217615,0.4681681105837757,531,280,3354,1743,93,47,534,270,28,16,397,203,21,9,375,192,4,3,0.0,0.5714285714285714
Jordan Brown,Gong Chenzhi,7,1232,1164,0.5920814957526257,0.542397940774351,354,179,2184,1085,42,21,280,140,24,13,554,262,22,9,280,140,4,3,0.0,0.5714285714285714
Wu Yize,Scott Donaldson,7,1484,1326,0.7053268662779104,0.5974857658270161,152,85,1050,551,508,268,3258,1658,53,32,649,351,19,9,447,229,4,3,0.0,0.5714285714285714
Kyren Wilson,Marco Fu,7,1595,1334,0.8124499949726253,0.6575736106164225,1112,715,7109,4027,984,573,7335,3968,191,110,1320,773,15,5,347,173,4,3,0.0,0.5714285714285714
Robbie Williams,Stuart Bingham,7,1323,1431,0.3558484820461031,0.4329070950345457,578,309,3699,1896,1543,971,10641,6020,24,10,522,275,63,28,819,435,4,0,0.0,1.0
Mark Williams,Florian Nüßle,7,1540,1232,0.8515999175968284,0.6835208937363156,1824,1195,13326,7648,86,42,443,231,25,9,832,479,0,0,157,93,4,1,0.0,0.8
Chris Wakelin,Michael Holt,7,1436,1338,0.6313550071762073,0.5609454503247162,477,258,3023,1566,1033,582,7179,3788,93,41,938,510,29,15,318,167,4,3,0.0,0.5714285714285714
Hossein Vafaei,Fan Zhengyi,7,1450,1376,0.6000303895586184,0.5461185410457796,367,221,2496,1332,208,93,1318,615,82,46,747,422,24,11,594,317,4,2,0.0,0.6666666666666666
Matthew Stevens,Jak Jones,7,1311,1452,0.3148993834727192,0.4127763091606651,1150,661,8661,4687,473,236,3002,1459,22,10,466,238,215,111,959,520,4,2,0.0,0.6666666666666666
Elliot Slessor,Liam Davies,7,1406,1112,0.8405938136052916,0.6759015277259407,416,209,2530,1258,62,29,361,167,68,35,698,380,21,9,238,109,4,0,0.0,1.0
Ishpreet Singh Chadha,Gary Wilson,7,1238,1361,0.3369775660777682,0.42372507750673466,63,34,380,196,764,435,4913,2629,25,11,380,196,59,26,852,438,4,3,0.0,0.5714285714285714
Yuan Sijun,Zhou Yuelong,7,1422,1415,0.5095693356278297,0.5043748883497735,295,156,1891,984,531,312,3335,1795,53,31,536,300,65,36,701,365,4,1,0.0,0.8
Matthew Selt,Ricky Walden,7,1406,1417,0.48496472766542054,0.4931254332354657,919,498,5882,3060,1193,707,8009,4383,99,46,886,458,59,40,745,388,4,0,0.0,1.0
Mark Selby,Haydon Pinhey,7,1565,1162,0.9121878509997997,0.7325306102876052,1624,1109,11503,6694,126,56,671,314,141,85,1190,676,17,5,315,151,4,2,0.0,0.6666666666666666
Noppon Saengkham,Dylan Emery,7,1388,1241,0.692311529960642,0.5908547524545943,498,258,3342,1689,144,65,822,399,75,36,736,387,29,13,423,203,4,1,0.0,0.8
Neil Robertson,Mark Davis,7,1507,1366,0.685100616527281,0.587223690839335,1319,875,9619,5537,1334,791,9155,4975,72,34,821,453,29,14,481,257,4,2,0.0,0.6666666666666666
Jackson Page,Jimmy Robertson,7,1380,1324,0.5760654606907909,0.5349429451582145,233,118,1481,738,777,424,5050,2627,51,22,565,293,81,39,643,332,4,2,0.0,0.6666666666666666
Joe O'Connor,Lyu Haotian,7,1463,1357,0.641605432096216,0.5658650028954817,355,178,2180,1106,361,184,2363,1179,186,103,789,423,28,13,576,299,4,0,0.0,1.0
Robert Milkins,Wang Yuchen,7,1321,1239,0.6105601107289808,0.551071269307342,1169,670,8058,4288,115,45,736,323,81,36,862,416,25,11,226,117,4,1,0.0,0.8
Stephen Maguire,Xu Si,7,1370,1342,0.5382188233953898,0.5174928576663897,1222,787,8916,4997,227,102,1473,689,15,5,557,294,46,26,527,268,4,2,0.0,0.6666666666666666
Jack Lisowski,Joshua Cooper,7,1410,1003,0.9142318609422069,0.7344853437972199,834,506,5445,2978,74,29,385,173,55,24,840,458,7,2,110,50,4,0,0.0,1.0
Sanderson Lam,Barry Hawkins,7,1168,1537,0.10677371470879526,0.2844487760368946,289,114,1760,771,1383,867,9549,5350,15,5,441,206,98,55,904,516,4,1,0.0,0.8
Pang Junxu,Dominic Dale,7,1424,1267,0.7041548710511403,0.596884378259767,219,121,1394,728,1127,625,7797,4095,90,46,830,450,17,9,436,222,4,2,0.0,0.6666666666666666
Jamie Jones,Si Jiahui,7,1261,1434,0.27737236637321583,0.3935295129316965,691,404,4509,2416,230,130,1516,810,20,7,489,230,88,42,902,494,4,2,0.0,0.6666666666666666
John Higgins,Graeme Dott,7,1556,1325,0.7841899555246323,0.6404919537233386,1917,1351,14835,8743,1201,699,8589,4616,91,54,1154,676,27,16,437,225,4,0,0.0,1.0
Ma Hailong,Shaun Murphy,7,1217,1569,0.11736356358571863,0.29317777890643243,57,22,355,163,1403,922,10124,5755,15,5,355,163,93,63,892,516,4,3,0.0,0.5714285714285714
David Gilbert,Jordan Brown,7,1449,1232,0.7701459815525172,0.6323937895695628,990,581,6743,3650,354,179,2184,1085,70,32,742,410,24,13,554,262,4,3,0.0,0.5714285714285714
Tom Ford,Andrew Higginson,7,1346,1246,0.6339273074659068,0.5621765008857981,982,557,6621,3520,897,511,6198,3343,99,47,831,427,17,7,373,179,4,2,0.0,0.6666666666666666
Ryan Day,Ben Mertens,7,1385,1224,0.7088291167182063,0.5992881635083561,1349,794,8871,4820,116,52,704,349,80,40,763,388,17,7,429,215,4,2,0.0,0.6666666666666666
Ali Carter,Thor Chuan Leong,7,1417,1261,0.7029806026650167,0.5962826992967879,1372,842,9226,5084,202,75,1270,567,117,56,1037,566,26,13,327,161,4,0,0.0,1.0
Luca Brecel,Stuart Carrington,7,1434,1263,0.7203516579445735,0.6052765337748445,668,388,4485,2419,531,280,3354,1743,41,22,688,362,28,16,397,203,4,2,0.0,0.6666666666666666
Zhang Anda,Ross Muir,7,1401,1223,0.728275111254584,0.6094497836283252,509,265,3563,1819,305,121,1939,891,41,19,800,436,28,14,377,174,4,2,0.0,0.6666666666666666
Mark Allen,Stan Moody,7,1556,1334,0.7752232149046754,0.6352948493228071,1119,745,7934,4513,80,36,493,244,57,33,996,563,37,22,418,208,4,3,0.0,0.5714285714285714
Matthew Stevens,David Gilbert,7,1311,1449,0.3185334396534134,0.4145954308705349,1150,661,8661,4687,990,581,6743,3650,22,10,466,238,70,32,742,410,4,3,0.0,0.5714285714285714
Yuan Sijun,Mark Allen,7,1422,1556,0.3234078367146668,0.4170245457988005,295,156,1891,984,1119,745,7934,4513,53,31,536,300,57,33,996,563,4,3,0.0,0.5714285714285714
Matthew Selt,Jamie Clarke,7,1406,1238,0.7169197076810394,0.6034832498647263,919,498,5882,3060,351,173,2111,1043,99,46,886,458,15,5,410,192,4,3,0.0,0.5714285714285714
Mark Selby,Elliot Slessor,7,1565,1406,0.7064965786766507,0.5980868603322034,1624,1109,11503,6694,416,209,2530,1258,141,85,1190,676,68,35,698,380,4,3,0.0,0.5714285714285714
Jackson Page,Ishpreet Singh Chadha,7,1380,1238,0.6863077679270944,0.5878295384825115,233,118,1481,738,63,34,380,196,51,22,565,293,25,11,380,196,4,2,0.0,0.6666666666666666
Joe O'Connor,Kyren Wilson,7,1463,1595,0.32585725514792674,0.4182406231581638,355,178,2180,1106,1112,715,7109,4027,186,103,789,423,191,110,1320,773,4,3,0.0,0.5714285714285714
Stephen Maguire,Mark Williams,7,1370,1540,0.2807899358531167,0.39532091528599067,1222,787,8916,4997,1824,1195,13326,7648,15,5,557,294,25,9,832,479,4,2,0.0,0.6666666666666666
Jack Lisowski,Chris Wakelin,7,1410,1436,0.4645031181885513,0.48375571893792757,834,506,5445,2978,477,258,3023,1566,55,24,840,458,93,41,938,510,4,1,0.0,0.8
Sanderson Lam,Wu Yize,7,1168,1484,0.14235871604557113,0.3121686694171596,289,114,1760,771,152,85,1050,551,15,5,441,206,53,32,649,351,4,2,0.0,0.6666666666666666
Pang Junxu,Zhang Anda,7,1424,1401,0.5314106943491967,0.5143710406970602,219,121,1394,728,509,265,3563,1819,90,46,830,450,41,19,800,436,4,2,0.0,0.6666666666666666
Jamie Jones,Robbie Williams,7,1261,1323,0.41590794122337116,0.46132739479349205,691,404,4509,2416,578,309,3699,1896,20,7,489,230,24,10,522,275,4,2,0.0,0.6666666666666666
John Higgins,Robert Milkins,7,1556,1321,0.7881034579959058,0.6427913242407762,1917,1351,14835,8743,1169,670,8058,4288,91,54,1154,676,81,36,862,416,4,0,0.0,1.0
Tom Ford,Neil Robertson,7,1346,1507,0.2911708832817938,0.40071183649164394,982,557,6621,3520,1319,875,9619,5537,99,47,831,427,72,34,821,453,4,3,0.0,0.5714285714285714
Ryan Day,Ma Hailong,7,1385,1217,0.7169197076810394,0.6034832498647263,1349,794,8871,4820,57,22,355,163,80,40,763,388,15,5,355,163,4,2,0.0,0.6666666666666666
Ali Carter,Hossein Vafaei,7,1417,1450,0.45498494612477275,0.47938669028555136,1372,842,9226,5084,367,221,2496,1332,117,56,1037,566,82,46,747,422,4,2,0.0,0.6666666666666666
Luca Brecel,Noppon Saengkham,7,1434,1388,0.5626145694127913,0.5287183569514396,668,388,4485,2419,498,258,3342,1689,41,22,688,362,75,36,736,387,4,2,0.0,0.6666666666666666
